x,y,event,endX,endY,Count,WeightedCount,Goals,WeightedExpectedGoals,GoalProbability
50,74,Pass,120,16,1,0,0,0,0
50,74,Pass,120,18,1,0,0,0,0
50,74,Pass,120,20,1,0,0,0,0
50,74,Pass,120,22,1,0,0,0,0
50,74,Pass,120,24,1,0,0,0,0
50,74,Pass,120,26,1,0.001,0,0,0
50,74,Pass,120,28,1,0.001,0,0,0
50,74,Pass,120,30,1,0.001,0,0,0
50,74,Pass,120,32,1,0.001,0,0,0
50,74,Pass,120,34,1,0,0,0,0
50,74,Pass,120,36,1,0,0,0,0
50,74,Pass,120,38,1,0,0,0,0
50,74,Pass,120,40,1,0,0,0,0
50,74,Pass,120,50,1,0,0,0,0
50,74,Pass,120,52,1,0,0,0,0
50,74,Pass,120,54,2,0.001,0,0,0
50,74,Pass,120,56,2,0.006,0,0,0
50,74,Pass,120,58,3,0.03,0,0,0
50,74,Pass,120,60,3,0.1,0,0,0
50,74,Pass,120,62,3,0.243,0,0,0
50,74,Pass,120,64,3,0.416,0,0,0
50,74,Pass,120,66,3,0.508,0,0,0
50,74,Pass,120,68,3,0.452,0,0,0
50,74,Pass,120,70,2,0.304,0,0,0
50,74,Pass,120,72,2,0.164,0,0,0
50,74,Pass,120,74,2,0.073,0,0,0
50,74,Pass,120,76,2,0.027,0,0,0
50,74,Pass,120,78,2,0.008,0,0,0
50,74,Pass,120,80,1,0.002,0,0,0
50,74,Pass,118,16,1,0,0,0,0
50,74,Pass,118,18,1,0,0,0,0
50,74,Pass,118,20,1,0,0,0,0
50,74,Pass,118,22,1,0,0,0,0
50,74,Pass,118,24,1,0,0,0,0
50,74,Pass,118,26,1,0.001,0,0,0
50,74,Pass,118,28,1,0.001,0,0,0
50,74,Pass,118,30,1,0.001,0,0,0
50,74,Pass,118,32,1,0,0,0,0
50,74,Pass,118,34,1,0,0,0,0
50,74,Pass,118,36,1,0,0,0,0
50,74,Pass,118,38,1,0,0,0,0
50,74,Pass,118,40,1,0,0,0,0
50,74,Pass,118,50,1,0,0,0,0
50,74,Pass,118,52,1,0,0,0,0
50,74,Pass,118,54,2,0.002,0,0,0
50,74,Pass,118,56,2,0.009,0,0,0
50,74,Pass,118,58,4,0.032,0,0,0
50,74,Pass,118,60,4,0.098,0,0,0
50,74,Pass,118,62,4,0.23,0,0,0
50,74,Run,118,62,1,0,0,0,0
50,74,Pass,118,64,4,0.388,0,0,0
50,74,Run,118,64,1,0,0,0,0
50,74,Run,118,66,1,0,0,0,0
50,74,Pass,118,66,3,0.471,0,0,0
50,74,Run,118,68,1,0,0,0,0
50,74,Pass,118,68,3,0.415,0,0,0
50,74,Run,118,70,1,0,0,0,0
50,74,Pass,118,70,3,0.276,0,0,0
50,74,Pass,118,72,2,0.146,0,0,0
50,74,Pass,118,74,2,0.064,0,0,0
50,74,Pass,118,76,2,0.023,0,0,0
50,74,Pass,118,78,2,0.006,0,0,0
50,74,Pass,118,80,1,0.001,0,0,0
50,74,Pass,116,16,1,0,0,0,0
50,74,Pass,116,18,1,0,0,0,0
50,74,Pass,116,20,1,0,0,0,0
50,74,Pass,116,22,1,0,0,0,0
50,74,Pass,116,24,1,0,0,0,0
50,74,Pass,116,26,1,0,0,0,0
50,74,Pass,116,28,1,0,0,0,0
50,74,Pass,116,30,1,0,0,0,0
50,74,Pass,116,32,1,0,0,0,0
50,74,Pass,116,34,1,0,0,0,0
50,74,Pass,116,36,1,0,0,0,0
50,74,Pass,116,38,1,0,0,0,0
50,74,Pass,116,40,1,0,0,0,0
50,74,Pass,116,48,1,0,0,0,0
50,74,Pass,116,50,1,0,0,0,0
50,74,Pass,116,52,1,0.001,0,0,0
50,74,Pass,116,54,3,0.005,0,0,0.003
50,74,Pass,116,56,3,0.013,0,0,0.003
