x,y,event,endX,endY,Count,WeightedCount,Goals,WeightedProbabiliticGoals,GoalProbability
54,60,Pass,120,0,4,0.001,0,0,0
54,60,Pass,120,2,5,0.002,0,0,0
54,60,Pass,120,4,5,0.005,0,0,0
54,60,Pass,120,6,6,0.01,0,0,0
54,60,Pass,120,8,6,0.015,0,0,0
54,60,Pass,120,10,6,0.017,0,0,0
54,60,Pass,120,12,6,0.015,0,0,0
54,60,Pass,120,14,6,0.01,0,0,0
54,60,Pass,120,16,6,0.005,0,0,0
54,60,Pass,120,18,5,0.002,0,0,0
54,60,Pass,120,20,3,0.001,0,0,0
54,60,Pass,120,22,3,0,0,0,0
54,60,Pass,120,24,2,0,0,0,0
54,60,Pass,120,26,2,0,0,0,0
54,60,Pass,120,28,1,0,0,0,0
54,60,Pass,120,42,1,0,0,0,0
54,60,Pass,120,44,2,0,0,0,0
54,60,Pass,120,46,3,0,0,0,0
54,60,Pass,120,48,3,0,0,0,0
54,60,Pass,120,50,3,0,0,0,0
54,60,Pass,120,52,3,0,0,0,0
54,60,Pass,120,54,2,0,0,0,0
54,60,Pass,120,56,2,0,0,0,0
54,60,Pass,120,58,3,0,0,0,0
54,60,Pass,120,60,3,0,0,0,0
54,60,Pass,120,62,3,0,0,0,0
54,60,Pass,120,64,3,0,0,0,0
54,60,Pass,120,66,4,0,0,0,0
54,60,Pass,120,68,3,0,0,0,0
54,60,Pass,120,70,3,0,0,0,0
54,60,Pass,120,72,1,0,0,0,0
54,60,Pass,120,74,1,0.001,0,0,0
54,60,Pass,120,76,1,0.001,0,0,0
54,60,Pass,120,78,2,0.002,0,0,0
54,60,Pass,120,80,2,0.001,0,0,0
54,60,Pass,118,0,5,0.001,0,0,0
54,60,Pass,118,2,5,0.002,0,0,0
54,60,Pass,118,4,5,0.004,0,0,0
54,60,Pass,118,6,6,0.009,0,0,0
54,60,Pass,118,8,6,0.013,0,0,0
54,60,Pass,118,10,7,0.016,0,0,0
54,60,Pass,118,12,7,0.015,0,0,0
54,60,Pass,118,14,7,0.011,0,0,0
54,60,Pass,118,16,7,0.006,0,0,0
54,60,Pass,118,18,6,0.003,0,0,0
54,60,Pass,118,20,3,0.001,0,0,0
54,60,Pass,118,22,3,0,0,0,0
54,60,Pass,118,24,2,0,0,0,0
54,60,Pass,118,26,3,0,0,0,0
54,60,Pass,118,28,2,0,0,0,0
54,60,Pass,118,30,2,0,0,0,0
54,60,Pass,118,40,1,0,0,0,0
54,60,Pass,118,42,2,0,0,0,0
54,60,Pass,118,44,2,0,0,0,0
54,60,Pass,118,46,4,0,0,0,0
54,60,Pass,118,48,4,0,0,0,0
54,60,Pass,118,50,4,0,0,0,0
54,60,Pass,118,52,4,0,0,0,0
54,60,Pass,118,54,4,0,0,0,0
54,60,Pass,118,56,4,0,0,0,0
54,60,Pass,118,58,3,0,0,0,0
54,60,Pass,118,60,3,0,0,0,0
54,60,Pass,118,62,3,0,0,0,0
54,60,Pass,118,64,3,0,0,0,0
54,60,Pass,118,66,4,0,0,0,0
54,60,Pass,118,68,3,0,0,0,0
54,60,Pass,118,70,3,0,0,0,0
54,60,Pass,118,72,2,0,0,0,0
54,60,Pass,118,74,2,0.001,0,0,0
54,60,Pass,118,76,2,0.001,0,0,0
54,60,Pass,118,78,2,0.001,0,0,0
54,60,Pass,118,80,2,0.001,0,0,0
54,60,Pass,116,0,5,0,0,0,0
54,60,Pass,116,2,5,0.001,0,0,0
54,60,Pass,116,4,5,0.003,0,0,0
54,60,Pass,116,6,7,0.005,0,0,0
54,60,Pass,116,8,7,0.009,0,0,0
54,60,Pass,116,10,7,0.011,0,0,0
54,60,Pass,116,12,7,0.012,0,0,0
54,60,Pass,116,14,7,0.009,0,0,0
54,60,Pass,116,16,8,0.006,0,0,0
54,60,Pass,116,18,7,0.003,0,0,0
54,60,Pass,116,20,5,0.001,0,0,0
54,60,Pass,116,22,7,0,0,0,0.001
54,60,Pass,116,24,5,0,0,0,0.002
54,60,Pass,116,26,4,0,0,0,0
54,60,Pass,116,28,2,0,0,0,0
54,60,Pass,116,30,2,0,0,0,0
54,60,Pass,116,32,1,0,0,0,0
54,60,Pass,116,34,1,0,0,0,0
54,60,Pass,116,36,1,0,0,0,0
54,60,Pass,116,38,3,0,0,0,0
54,60,Pass,116,40,3,0,0,0,0
54,60,Pass,116,42,5,0,0,0,0
54,60,Pass,116,44,4,0,0,0,0
54,60,Pass,116,46,5,0,0,0,0
54,60,Pass,116,48,5,0,0,0,0
54,60,Pass,116,50,4,0,0,0,0
54,60,Pass,116,52,4,0,0,0,0
54,60,Pass,116,54,5,0,0,0,0
54,60,Pass,116,56,5,0,0,0,0
54,60,Pass,116,58,5,0,0,0,0
54,60,Pass,116,60,4,0,0,0,0
54,60,Pass,116,62,4,0.001,0,0,0
54,60,Pass,116,64,5,0.001,0,0,0
54,60,Pass,116,66,7,0.001,0,0,0
54,60,Pass,116,68,7,0,0,0,0
54,60,Pass,116,70,7,0,0,0,0
54,60,Pass,116,72,5,0,0,0,0
54,60,Pass,116,74,5,0,0,0,0
54,60,Pass,116,76,4,0.001,0,0,0
54,60,Pass,116,78,4,0.001,0,0,0
54,60,Pass,116,80,2,0.001,0,0,0
54,60,Pass,114,0,4,0,0,0,0
54,60,Pass,114,2,5,0,0,0,0
54,60,Pass,114,4,6,0.001,0,0,0
54,60,Pass,114,6,7,0.002,0,0,0
54,60,Pass,114,8,7,0.004,0,0,0
54,60,Pass,114,10,7,0.006,0,0,0
54,60,Pass,114,12,8,0.007,0,0,0
54,60,Pass,114,14,8,0.006,0,0,0
54,60,Pass,114,16,8,0.004,0,0,0
54,60,Pass,114,18,9,0.002,0,0,0.001
54,60,Pass,114,20,7,0.001,0,0,0.003
54,60,Pass,114,22,6,0,0,0,0.008
54,60,Pass,114,24,6,0,0,0,0.01
54,60,Pass,114,26,5,0,0,0,0.005
54,60,Pass,114,28,4,0,0,0,0.001
54,60,Pass,114,30,3,0,0,0,0
54,60,Pass,114,32,2,0,0,0,0
54,60,Pass,114,34,3,0,0,0,0
54,60,Pass,114,36,3,0,0,0,0
54,60,Pass,114,38,3,0,0,0,0
54,60,Pass,114,40,4,0,0,0,0
54,60,Pass,114,42,5,0,0,0,0
54,60,Pass,114,44,5,0,0,0,0
54,60,Pass,114,46,6,0,0,0,0
54,60,Pass,114,48,8,0,0,0,0
54,60,Pass,114,50,7,0,0,0,0
54,60,Pass,114,52,7,0,0,0,0
54,60,Pass,114,54,7,0,0,0,0
54,60,Pass,114,56,8,0,0,0,0
54,60,Pass,114,58,8,0.001,0,0,0
54,60,Pass,114,60,7,0.001,0,0,0
54,60,Pass,114,62,7,0.002,0,0,0
54,60,Pass,114,64,9,0.002,0,0,0
54,60,Pass,114,66,10,0.002,0,0,0
54,60,Pass,114,68,9,0.001,0,0,0
54,60,Pass,114,70,9,0,0,0,0
54,60,Pass,114,72,8,0,0,0,0
54,60,Pass,114,74,7,0,0,0,0
54,60,Pass,114,76,4,0,0,0,0
54,60,Pass,114,78,4,0,0,0,0
54,60,Pass,114,80,4,0,0,0,0
54,60,Pass,112,0,4,0,0,0,0
54,60,Pass,112,2,6,0,0,0,0
54,60,Pass,112,4,6,0,0,0,0
54,60,Pass,112,6,7,0.001,0,0,0
54,60,Pass,112,8,7,0.002,0,0,0
54,60,Pass,112,10,8,0.002,0,0,0
54,60,Pass,112,12,8,0.003,0,0,0
54,60,Pass,112,14,8,0.003,0,0,0.001
54,60,Pass,112,16,8,0.002,0,0,0.003
54,60,Pass,112,18,7,0.001,0,0,0.01
54,60,Pass,112,20,7,0.001,0,0,0.025
54,60,Pass,112,22,6,0,0,0,0.035
54,60,Pass,112,24,6,0,0,0,0.021
54,60,Pass,112,26,4,0.001,0,0,0.007
54,60,Pass,112,28,4,0.001,0,0,0.002
54,60,Pass,112,30,4,0.001,0,0,0.001
54,60,Pass,112,32,4,0,0,0,0
54,60,Pass,112,34,4,0,0,0,0
54,60,Pass,112,36,4,0,0,0,0
54,60,Pass,112,38,5,0,0,0,0
54,60,Pass,112,40,4,0,0,0,0
54,60,Pass,112,42,6,0,0,0,0
54,60,Pass,112,44,6,0.001,0,0,0
54,60,Pass,112,46,7,0.001,0,0,0
54,60,Pass,112,48,8,0.001,0,0,0
54,60,Pass,112,50,8,0.001,0,0,0
54,60,Pass,112,52,9,0.001,0,0,0
54,60,Pass,112,54,9,0,0,0,0
54,60,Pass,112,56,9,0.001,0,0,0
54,60,Pass,112,58,10,0.001,0,0,0
54,60,Pass,112,60,11,0.003,0,0,0
